UPRN,TOID
100060766273,osgb1000013083919
100060766285,osgb1000013082145
100060766294,osgb1000013082142
100060766298,osgb1000013082142
100060766296,osgb1000013082142
100060766293,osgb1000013083918
100060766287,osgb1000013083918
100060766291,osgb1000013083918
100060766299,osgb1000013082144
100060766295,osgb1000013082144
10024249348,osgb1000002315365804
10024249350,osgb1000002315365804
10024249349,osgb1000002315365804
10024249351,osgb1000002315365804
100060762008,osgb1000013082794
100060761992,osgb1000013082802
100060761990,osgb1000013082803
100060761997,osgb1000013082216
100060761995,osgb1000013082217
100060761993,osgb1000013082218
100060761991,osgb1000013082219
100060761989,osgb1000013082220
100060761985,osgb1000013082222
100060761983,osgb1000013082223
100060761981,osgb1000013082224
100060761979,osgb1000013082225
100060761975,osgb1000013082227
100060763270,osgb1000013082387
10024248994,osgb1000002315503443
100060763262,osgb1000002315503443
100062428208,osgb1000002315503443
10090471200,osgb1000013082823
100060763257,osgb1000013082830
100060763251,osgb1000013082833
100060763253,osgb1000013082832
10003324135,osgb1000013082835
100060763248,osgb1000013082835
100060763242,osgb1000013082838
10024246849,osgb1000013082840
100060763240,osgb1000013082839
100060763260,osgb1000013082668
100060763238,osgb1000013082840
100062428812,osgb1000013082840
100060763233,osgb1000013082526
10024248995,osgb1000002315503443
100060765830,osgb1000013082380
100060765831,osgb1000013082379
100060765833,osgb1000013082377
100060765836,osgb1000013082373
100060765837,osgb1000013082372
100060765838,osgb1000013082371
100060765839,osgb1000013082370
10003320551,osgb1000013082504
10003320554,osgb1000013082505
10003320556,osgb1000013082507
10003320552,osgb1000013082509
10003320553,osgb1000013082510
100060763019,osgb1000013082230
100060763014,osgb1000013082389
100060763016,osgb1000013082390
100060763018,osgb1000013082391
100060763020,osgb1000013082392
100060763027,osgb1000013082234
100060763022,osgb1000013082393
100060763024,osgb1000013082394
100060763026,osgb1000013082395
100060763028,osgb1000013082396
100060763035,osgb1000013082238
100060763036,osgb1000013082401
100060763038,osgb1000013082402
100060763042,osgb1000013082404
100060763046,osgb1000013082406
100060763059,osgb1000013082250
100060766570,osgb1000013082964
100060766569,osgb1000013082967
100060766573,osgb1000013082747
100060766588,osgb1000013082688
100062043919,osgb1000013082512
100062043918,osgb1000013082512
100062043922,osgb1000013082512
10003324210,osgb1000013082503
200001838952,osgb1000013082503
100060766635,osgb1000013082489
200001795414,osgb1000013082735
100062043273,osgb1000013082942
100062043271,osgb1000013082907
100060766619,osgb1000013082525
100060766617,osgb1000013082525
100060766622,osgb1000013082523
100060766620,osgb1000013082523
100060766618,osgb1000013082523
100060766623,osgb1000013082520
100060766626,osgb1000013082519
100060766624,osgb1000013082519
100060766122,osgb1000013082559
100060766124,osgb1000013082559
100060766126,osgb1000013082559
100060766112,osgb1000013082556
100060766120,osgb1000013082556
100060766110,osgb1000013082554
100060766118,osgb1000013082554
10024246858,osgb1000002315343068
100060768688,osgb1000013082848
10024246856,osgb1000002315343069
10024246857,osgb1000002315343068
10024246855,osgb1000002315343069
100060766100,osgb1000013082550
100060766104,osgb1000013082550
100060766108,osgb1000013082550
100060766132,osgb1000013082457
100060766130,osgb1000013082457
100060766098,osgb1000013082553
100060766133,osgb1000013082457
100060766128,osgb1000013082457
100060766131,osgb1000013082457
100060766106,osgb1000013082553
100060766129,osgb1000013082457
100060766125,osgb1000013082458
100060766121,osgb1000013082458
100060766127,osgb1000013082458
100060766093,osgb1000013082516
100060766117,osgb1000013082458
100060766097,osgb1000013082516
100060766123,osgb1000013082458
100060766119,osgb1000013082458
100060766096,osgb1000013082514
100060766094,osgb1000013082514
100060766092,osgb1000013082514
100060766115,osgb1000013082459
100060766107,osgb1000013082459
100060766113,osgb1000013082459
100060766099,osgb1000013082459
100060766109,osgb1000013082459
100060766105,osgb1000013082459
100060766101,osgb1000013082459
100060768685,osgb1000013082847
100060768684,osgb1000013082884
100060768680,osgb1000013082844
100062044619,osgb1000013082611
100062044620,osgb1000013082611
100060768692,osgb1000013082854
100062428754,osgb1000013082877
100062428755,osgb1000013082878
100062428756,osgb1000013082879
100062428757,osgb1000013082880
100062428758,osgb1000013082881
100062428759,osgb1000013082882
100060761669,osgb1000013094292
100062428337,osgb1000013094290
10091030422,osgb5000005206861261
10091030423,osgb5000005206861263
10067625779,osgb1000002315303405
10024250479,osgb1000002315198007
10090471073,osgb5000005101575427
10090471074,osgb5000005101575427
10095856117,osgb5000005101575427
10067625775,osgb1000002315198009
10067625781,osgb1000002315198006
10023713269,osgb1000002315404451
10023713271,osgb1000002315404451
10024246733,osgb1000002315354342
10024246735,osgb1000002315354342
10023713275,osgb1000002315411583
10023713277,osgb1000002315411584
10024246737,osgb1000002315354342
10023713248,osgb1000002315354338
10024246729,osgb1000002315404453
10024246739,osgb1000002315319332
10024246725,osgb1000002315404294
10024246640,osgb1000002315319355
10024246751,osgb1000002315340732
10024246753,osgb1000002315340731
10024246755,osgb1000002315340730
10024246743,osgb1000002315340726
10024246745,osgb1000002315340728
10024246639,osgb1000002315319355
10024246641,osgb1000002315319355
100060766603,osgb1000013082857
10024246643,osgb1000002315354222
10024246645,osgb1000002315354222
10024246647,osgb1000002315354222
10024246765,osgb1000002315319351
10023713268,osgb1000002315404451
10023713272,osgb1000002315404451
10024246732,osgb1000002315404452
10023713274,osgb1000002315411583
10024246734,osgb1000002315354342
10023713276,osgb1000002315411584
10024246736,osgb1000002315354342
10024246738,osgb1000002315354342
10067633475,osgb1000002315319425
10024246728,osgb1000002315404453
10024246740,osgb1000002315319332
10024246648,osgb1000002315404294
10024246638,osgb1000002315319355
10024246646,osgb1000002315354222
10024246642,osgb1000002315354222
10024246644,osgb1000002315354222
10090469507,osgb1000002315319355
10090469506,osgb1000002315319355
10024246762,osgb1000002315319356
10024246748,osgb1000002315340725
10024246750,osgb1000002315340727
10024246764,osgb1000002315319351
10013855843,osgb1000002315407964
10013855844,osgb1000002315407945
10013855845,osgb1000002315407943
10013855846,osgb1000002315407963
10013855847,osgb1000002315407965
10013855848,osgb1000002315407944
10013855849,osgb1000002315407942
10013855850,osgb1000002315407962
10013856145,osgb1000002315445423
10013856143,osgb1000002315445423
10013856144,osgb1000002315445423
10013856146,osgb1000002315445423
10013856158,osgb1000002315445424
10013856159,osgb1000002315445424
10013856149,osgb1000002315445424
10013856153,osgb1000002315445424
10013856157,osgb1000002315445424
10013856155,osgb1000002315445424
10013856156,osgb1000002315445424
10013856154,osgb1000002315445424
10024248068,osgb1000002315494051
10024248069,osgb1000002315494051
10024248071,osgb1000002315494051
10024248070,osgb1000002315494051
10024248074,osgb1000002315494051
10024248073,osgb1000002315494051
10024247946,osgb1000002315494191
10024248072,osgb1000002315494051
10024247944,osgb1000002315494191
10024247949,osgb1000002315494191
10024247947,osgb1000002315494191
10024247945,osgb1000002315494191
10024247950,osgb1000002315494191
10024247948,osgb1000002315494191
10024248057,osgb1000002315494182
10024247951,osgb1000002315494191
10024248056,osgb1000002315494182
10024248055,osgb1000002315494182
10024248061,osgb1000002315494182
10024248054,osgb1000002315494182
10024248060,osgb1000002315494182
10024248065,osgb1000002315494182
10024248058,osgb1000002315494182
10024248064,osgb1000002315494182
10024248043,osgb1000002315494180
10024248063,osgb1000002315494182
10024248062,osgb1000002315494182
10024248042,osgb1000002315494180
10024248041,osgb1000002315494180
10024248047,osgb1000002315494180
10024248046,osgb1000002315494180
10024248052,osgb1000002315494180
10024248045,osgb1000002315494180
10024248051,osgb1000002315494180
10024248044,osgb1000002315494180
10024248050,osgb1000002315494180
10024248049,osgb1000002315494180
10024248048,osgb1000002315494180
10024248032,osgb1000002315484896
10024248034,osgb1000002315484896
10024248033,osgb1000002315484896
10024248037,osgb1000002315484896
10024248036,osgb1000002315484896
10024248039,osgb1000002315484896
10024248038,osgb1000002315484896
10024247931,osgb1000002315478533
10024247928,osgb1000002315478533
10024247930,osgb1000002315478533
10024247929,osgb1000002315478533
10024247925,osgb1000002315478533
10024247926,osgb1000002315478533
10024247924,osgb1000002315478533
10024247922,osgb1000002315478534
10024247920,osgb1000002315478534
10024247921,osgb1000002315478534
10024247914,osgb1000002315478534
10024247915,osgb1000002315478534
10024247918,osgb1000002315478534
10024247917,osgb1000002315478534
10024247916,osgb1000002315478534
10094231620,osgb5000005280444474
10094231621,osgb5000005280444469
10094231625,osgb5000005280444478
10094231626,osgb5000005295623694
10094231627,osgb5000005295623786
10094231628,osgb5000005295623783
10094231637,osgb5000005239016218
10094231639,osgb5000005251072337
10094231629,osgb5000005319718424
10094231636,osgb5000005280443941
10094231635,osgb5000005295623787
10094231634,osgb5000005295623776
10094231630,osgb5000005280444478
10094231632,osgb5000005295623788
10094233973,osgb1000002315442484
10023713308,osgb1000002315442484
10090466641,osgb1000002315442484
10024249845,osgb5000005101596888
10024249846,osgb5000005101596888
10024249850,osgb5000005101596892
10024249851,osgb5000005101596890
10024249852,osgb5000005101596886
10024249849,osgb5000005101596894
10024249854,osgb5000005101596887
10024247953,osgb1000002315494190
10024247956,osgb1000002315494190
10024247954,osgb1000002315494190
10024247959,osgb1000002315494190
10024247955,osgb1000002315494190
10024247957,osgb1000002315494190
10024247960,osgb1000002315494190
10024247958,osgb1000002315494190
10024247961,osgb1000002315494190
10024247979,osgb1000002315501749
10024247978,osgb1000002315501749
10024247977,osgb1000002315501749
10024247974,osgb1000002315501749
10024247976,osgb1000002315501749
10024247975,osgb1000002315501749
10024247985,osgb1000002315501749
10024247981,osgb1000002315501749
10024247984,osgb1000002315501749
10024247980,osgb1000002315501749
10024247983,osgb1000002315501749
10024247982,osgb1000002315501749
10024247987,osgb1000002315478531
10024247988,osgb1000002315478531
10024247990,osgb1000002315478531
10024247991,osgb1000002315478531
10024247994,osgb1000002315478531
10024247992,osgb1000002315478531
10024247993,osgb1000002315478531
10024248004,osgb1000002315478532
10024248007,osgb1000002315478532
10024248005,osgb1000002315478532
10024248010,osgb1000002315478532
10024248008,osgb1000002315478532
10024248009,osgb1000002315478532
10024248011,osgb1000002315478532
10024248013,osgb1000002315478530
10024248016,osgb1000002315478530
10024248014,osgb1000002315478530
10024248019,osgb1000002315478530
10024248017,osgb1000002315478530
10024248018,osgb1000002315478530
10024248020,osgb1000002315478530
10024248022,osgb1000002315478529
10024248027,osgb1000002315478529
10024248023,osgb1000002315478529
10024248029,osgb1000002315478529
10024248028,osgb1000002315478529
10024248030,osgb1000002315478529
10024248024,osgb1000002315478529
10094234309,osgb5000005264830346
10094234308,osgb5000005264830343
10094234307,osgb5000005264830339
10094234367,osgb5000005269818121
100062428798,osgb1000013083661
100062428789,osgb1000013084034
100062428796,osgb1000013083659
100062428795,osgb1000013083658
100062428788,osgb1000013083661
100062428787,osgb1000013083660
100062428790,osgb1000013083658
100062428781,osgb1000013082133
100062428782,osgb1000013082133
100062428667,osgb1000013082921
100062428676,osgb1000013082921
100062428677,osgb1000013082921
100062428678,osgb1000013082921
100062428668,osgb1000013082921
100062428669,osgb1000013082921
100062428671,osgb1000013082921
100062428672,osgb1000013082921
100062428673,osgb1000013082921
100062428674,osgb1000013082921
100062428675,osgb1000013082921
100062428679,osgb1000013082919
100062428688,osgb1000013082919
100062428689,osgb1000013082919
100062428690,osgb1000013082919
100062428680,osgb1000013082919
100062428681,osgb1000013082919
100062428682,osgb1000013082919
100062428683,osgb1000013082919
100062428684,osgb1000013082919
100062428685,osgb1000013082919
100062428686,osgb1000013082919
100062428687,osgb1000013082919
100062428691,osgb1000013082920
100062428700,osgb1000013082920
100062428701,osgb1000013082920
100062428702,osgb1000013082920
100062428692,osgb1000013082920
